Gene Name	Accession-1	Accession-2
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10445	b2022	ECK2017
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12352	b3775	ECK3767
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10449	b2019	ECK2014
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10554	b4034	ECK4026
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10446	b2021	ECK2016
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10090	b3800	ECK3793
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11269	b2018	ECK2013
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6971	b1785	ECK1783
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10450	b2023	ECK2018
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7638	b3143	ECK3131
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10447	b2020	ECK2015
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G360	b1075	ECK1060
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10444	b2024	ECK2019
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6353	b0646	ECK0639
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10617	b3161	ECK3149
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11389	b1926	ECK1925
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11029	b4393	ECK4385
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12195	b0998	ECK0989
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11026	b1262	ECK1256
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10322	b1944	ECK1942
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11006	b3709	ECK3702
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11070	b2893	ECK2888
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11274	b1265	ECK1259
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G357	b1072	ECK1057
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11027	b1263	ECK1257
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6291	b0531	ECK0524
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11024	b1260	ECK1254
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11347	b1938	ECK1936
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10080	b1704	ECK1702
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10758	b0525	ECK0518
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11028	b1264	ECK1258
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10319	b1891	ECK1892
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11025	b1261	ECK1255
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7207	b2336	ECK2330
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11041	b1907	ECK1906
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G379	b1943	ECK1941
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11039	b2600	ECK2597
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6163	b0292	ECK0291
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11040	b4054	ECK4046
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12396	b2067	ECK2061
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10707	b2599	ECK2596
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11803	b2992	ECK2986
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10079	b0754	ECK0743
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11034	b4355	ECK4345
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11271	b2598	ECK2595
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10689	b2743	ECK2738
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10084	b0112	ECK0111
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10149	b1887	ECK1888
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10193	b2421	ECK2416
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6787	b1497	ECK1491
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10184	b1275	ECK1269
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G369	b1071	ECK1056
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7071	b1987	ECK1982
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11570	b0055	ECK0056
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10187	b3607	ECK3597
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11975	b1948	ECK1946
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10192	b2414	ECK2409
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10240	b0015	ECK0015
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10946	b0907	ECK0898
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10987	b1885	ECK1886
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12142	b2796	ECK2791
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7816	b4484	ECK3906
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10944	b2913	ECK2909
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10146	b1888	ECK1889
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12732	b3089	ECK3080
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6481	b0939	ECK0930
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10945	b4388	ECK4380
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7572	b3022	ECK3013
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6455	b0870	ECK0861
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12394	b1778	ECK1776
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10405	b4077	ECK4070
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G364	b1079	ECK1064
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10372	b1761	ECK1759
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7716	b3347	ECK3334
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12663	b0652	ECK0645
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11654	b1939	ECK1937
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10406	b3653	ECK3643
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6356	b0649	ECK0642
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10403	b3212	ECK3202
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10601	b1890	ECK1891
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6359	b0655	ECK0648
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12200	b2069	ECK2063
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12661	b0654	ECK0647
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6972	b1786	ECK1784
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10404	b3213	ECK3203
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11973	b0140	ECK0139
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12662	b0653	ECK0646
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G361	b1076	ECK1061
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11328	b2525	ECK2522
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11080	b0028	ECK0029
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12450	b2711	ECK2706
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10323	b1945	ECK1943
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11492	b4051	ECK4043
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7531	b2955	ECK2950
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10172	b1418	ECK1410
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6776	b1481	ECK1475
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12697	b2895	ECK2890
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6293	b0533	ECK0526
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10334	b3844	ECK3836
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G358	b1073	ECK1058
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7413	b2710	ECK2705
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12193	b1000	ECK0991
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10174	b0734	ECK0722
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11355	b1922	ECK1921
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6849	b1591	ECK1586
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10985	b0053	ECK0054
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11560	b0039	ECK0040
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10320	b1892	ECK1893
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11379	b0979	ECK0970
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10455	b0178	ECK0177
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10173	b0733	ECK0721
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6532	b1025	ECK1015
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11380	b0978	ECK0969
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10947	b0893	ECK0884
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12656	b3028	ECK3019
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12403	b1218	ECK1212
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11799	b2996	ECK2990
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10097	b1866	ECK1867
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10318	b0684	ECK0672
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11224	b1947	ECK1945
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10257	b1851	ECK1852
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10710	b1713	ECK1711
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10098	b3734	ECK3727
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10150	b1882	ECK1883
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G377	b1941	ECK1939
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10034	b2697	ECK2692
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10105	b3735	ECK3728
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7428	b2758	ECK2753
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10102	b3737	ECK3730
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10553	b4129	ECK4123
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10099	b3738	ECK3731
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7425	b2755	ECK2750
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10106	b3739	ECK3732
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10492	b0026	ECK0027
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10103	b3736	ECK3729
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11244	b2922	ECK2918
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10100	b3731	ECK3724
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11067	b4258	ECK4251
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12215	b3469	ECK3453
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10676	b1245	ECK1239
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10104	b3733	ECK3726
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10409	b3560	ECK3548
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10101	b3732	ECK3725
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12845	b2754	ECK2749
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6514	b0993	ECK0984
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11001	b1719	ECK1717
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11911	b3952	ECK3943
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11933	b4050	ECK4042
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10648	b1468	ECK1462
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10196	b0526	ECK0519
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10234	b0896	ECK0887
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7429	b2759	ECK2754
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7554	b2997	ECK2991
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10770	b0194	ECK0194
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12437	b2260	ECK2254
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11398	b3510	ECK3494
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12068	b2208	ECK2200
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10071	b1876	ECK1877
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11859	b3895	ECK3888
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7426	b2756	ECK2751
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11551	b2712	ECK2707
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10586	b2114	ECK2107
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10645	b1466	ECK1460
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11249	b2782	ECK2776
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10028	b0902	ECK0893
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10532	b0642	ECK0635
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7305	b2488	ECK2484
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6548	b1043	ECK1029
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12062	b2204	ECK2196
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11272	b1715	ECK1713
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11856	b3892	ECK3885
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10677	b1246	ECK1240
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10641	b1226	ECK1220
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10410	b3559	ECK3547
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10400	b3423	ECK3409
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10571	b2783	ECK2777
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7302	b2485	ECK2481
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11030	b3384	ECK3371
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11805	b2990	ECK2984
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12634	b2761	ECK2756
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11282	b2482	ECK2478
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10390	b0680	ECK0668
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10638	b1224	ECK1218
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7430	b2760	ECK2755
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10391	b2241	ECK2233
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10094	b0930	ECK0921
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7023	b1873	ECK1874
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11433	b4219	ECK4215
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11948	b4074	ECK4067
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10709	b1714	ECK1712
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11801	b2994	ECK2988
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7427	b2757	ECK2752
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11227	b1474	ECK1468
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10552	b2890	ECK2885
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10486	b2729	ECK2724
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11250	b4224	ECK4220
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6515	b0994	ECK0985
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12454	b0481	ECK0475
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11945	b4071	ECK4064
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6665	b1329	ECK1326
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11781	b4070	ECK4063
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10453	b2514	ECK2510
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10653	b3365	ECK3353
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10678	b1247	ECK1241
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10284	b3891	ECK3884
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11043	b1637	ECK1633
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7826	b4124	ECK4117
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-9121	b4539	ECK2011
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12615	b0995	ECK0986
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12143	b2207	ECK2199
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11880	b3930	ECK3922
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10675	b1244	ECK1238
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11552	b2713	ECK2708
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12844	b2017	ECK2012
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10646	b1222	ECK1216
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10232	b0894	ECK0885
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10300	b2610	ECK2607
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7539	b2972	ECK2967
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7306	b2489	ECK2485
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7688	b3243	ECK3232
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12064	b2205	ECK2197
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10762	b2891	ECK2886
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11857	b3893	ECK3886
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11489	b1042	ECK1028
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11527	b2193	ECK2185
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11255	b0637	ECK0630
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10643	b1221	ECK1215
HTTPS://biocyc.org/gene?orgid=ECOLI&id=RUVB	b1860	ECK1861
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7303	b2486	ECK2482
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10506	b1718	ECK1716
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12060	b2202	ECK2194
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11061	b4058	ECK4050
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11814	b0997	ECK0988
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6362	b0659	ECK0651
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11368	b2262	ECK2256
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6937	b1741	ECK1739
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10639	b1225	ECK1219
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11128	b1282	ECK1277
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10392	b2242	ECK2234
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10823	b2699	ECK2694
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7300	b2483	ECK2479
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10230	b0145	ECK0144
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11949	b4075	ECK4068
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12080	b2698	ECK2693
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11802	b2993	ECK2987
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10465	b4550	ECK3278
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11228	b1475	ECK1469
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11491	b4044	ECK4036
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10487	b2730	ECK2725
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12343	b4391	ECK4383
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6775	b1478	ECK1472
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7940	b4347	ECK4337
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11946	b4072	ECK4065
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11036	b3339	ECK3326
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11784	b2579	ECK2577
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11056	b1184	ECK1172
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10655	b3366	ECK3354
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12099	b4147	ECK4141
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10483	b2726	ECK2721
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6558	b1061	ECK1046
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10325	b1334	ECK1330
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10941	b3591	ECK3580
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7827	b4125	ECK4118
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10831	b2616	ECK2612
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6427	b0824	ECK0814
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10785	b1204	ECK1192
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11910	b3951	ECK3942
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-9962	b4618	ECK4427
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10647	b1467	ECK1461
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10529	b2569	ECK2567
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10233	b0895	ECK0886
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10533	b4043	ECK4035
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7308	b2491	ECK2487
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10504	b0884	ECK0875
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12362	b2265	ECK2259
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11808	b1848	ECK1849
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12067	b2206	ECK2198
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10335	b0172	ECK0171
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11858	b3894	ECK3887
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11064	b3813	ECK3808
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11532	b2261	ECK2255
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12354	b0191	ECK0191
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10644	b1465	ECK1459
HTTPS://biocyc.org/gene?orgid=ECOLI&id=RUVA	b1861	ECK1862
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7304	b2487	ECK2483
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11037	b3980	ECK3971
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12061	b2203	ECK2195
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11057	b1183	ECK1171
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11815	b0996	ECK0987
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12114	b4375	ECK4366
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11460	b2469	ECK2464
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6933	b1728	ECK1726
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10640	b1227	ECK1221
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10942	b3590	ECK3579
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10393	b2243	ECK2235
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10976	b4059	ECK4051
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7301	b2484	ECK2480
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11681	b3203	ECK3192
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11950	b4076	ECK4069
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6115	b0231	ECK0232
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11804	b2991	ECK2985
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10761	b1211	ECK1199
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11229	b1476	ECK1470
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10747	b0060	ECK0061
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10579	b2264	ECK2258
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10505	b3168	ECK3157
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7022	b1872	ECK1873
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11357	b0799	ECK0788
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11947	b4073	ECK4066
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10360	b3340	ECK3327
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11800	b2995	ECK2989
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7934	b4584	ECK4329
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11150	b2481	ECK2477
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12903	b3352	ECK3340
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10485	b2728	ECK2723
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11748	b0132	ECK0131
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12079	b3480	ECK3464
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11087	b0097	ECK0098
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11962	b3604	ECK3594
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7197	b2305	ECK2299
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10472	b0976	ECK0967
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12223	b3486	ECK3471
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12092	b2278	ECK2272
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6167	b0296	ECK0296
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11476	b3835	ECK3829
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11033	b0170	ECK0169
