NAME,ASSOCIATION,EXPERIMENT,line,repl,LOCATION,POSITION,SHAPE,SHAPE.area,SHAPE.length,SHAPE.perimeter,SHAPE.width.mean,ZSCORE,volume,mutator,age
b96,0,Lenski strains,Ara+2,2,(x=50.99 y=12.30),2,1,2.1535873,2.633332,6.2415013,0.8931213,7.301694,1.0998289139877557,FALSE,young
b97,0,Lenski strains,Ara+2,2,(x=64.60 y=39.99),2,1,2.2618492,3.0588586,6.866558,0.80847216,7.309592,1.0468589316848782,FALSE,young
b98,0,Lenski strains,Ara+2,2,(x=65.15 y=36.76),2,1,2.3602562,3.1976907,7.1731,0.8011386,7.236299,1.074608794558293,FALSE,young
b99,0,Lenski strains,Ara+2,2,(x=81.93 y=6.96),2,1,2.2069502,2.7606432,6.456087,0.8680526,7.6337647,1.0891833317751318,FALSE,young
b100,0,Lenski strains,Ara+2,2,(x=84.76 y=7.82),2,1,2.3280683,3.0586927,6.9685283,0.82145065,7.5799155,1.080680771338884,FALSE,young
b101,0,Lenski strains,Ara+2,2,(x=96.72 y=39.87),2,1,2.1038876,2.8156712,6.4274387,0.8198054,7.1844378,0.9908367595411992,FALSE,young
b102,0,Lenski strains,Ara+2,2,(x=96.84 y=37.01),2,1,2.0339344,2.7818217,6.3893743,0.7917733,7.148868,0.9131237060417916,FALSE,young
b103,0,Lenski strains,Ara+2,2,(x=98.93 y=81.24),2,1,2.9380312,3.4768398,7.8930297,0.90993524,7.6567144,1.5073158717594637,FALSE,young
b104,0,Lenski strains,Ara+2,2,(x=102.51 y=82.02),2,1,3.0862563,3.7800386,8.434587,0.87365824,7.552583,1.5106992434106086,FALSE,young
b105,0,Lenski strains,Ara+2,2,(x=5.95 y=35.87),3,1,3.4707384,3.9954102,9.020739,0.9184782,8.359891,1.764808967824246,FALSE,young
b106,0,Lenski strains,Ara+2,2,(x=7.09 y=79.45),3,1,3.8600655,4.517062,9.9839115,0.90260494,9.000902,1.9268596667850648,FALSE,young
b107,0,Lenski strains,Ara+2,2,(x=8.56 y=46.41),3,1,3.130485,3.7276838,8.40107,0.8968324,8.620666,1.5698576295149675,FALSE,young
b108,0,Lenski strains,Ara+2,2,(x=16.55 y=6.34),3,1,3.5985389,4.5707192,9.998743,0.8282831,8.013718,1.6418775485597334,FALSE,young
b109,0,Lenski strains,Ara+2,2,(x=18.15 y=55.66),3,1,3.34617,3.8015783,8.607583,0.93935406,8.900946,1.7563909707955494,FALSE,young
b110,0,Lenski strains,Ara+2,2,(x=19.23 y=9.09),3,1,3.7104285,4.625671,10.130617,0.84318936,8.2096405,1.7219621377640129,FALSE,young
b111,0,Lenski strains,Ara+2,2,(x=23.52 y=62.13),3,1,5.719944,6.6245756,14.191642,0.89869845,8.992942,2.801461563615244,FALSE,young
b112,0,Lenski strains,Ara+2,2,(x=35.70 y=78.52),3,1,4.251543,4.9579515,10.877269,0.900837,9.271895,2.106654559363326,FALSE,young
b113,0,Lenski strains,Ara+2,2,(x=39.62 y=125.88),3,1,3.163961,3.6562672,8.281656,0.92909914,9.370388,1.6525730457723726,FALSE,young
b114,0,Lenski strains,Ara+2,2,(x=47.66 y=128.77),3,1,5.0402174,5.9464407,12.8418,0.8817672,9.233183,2.4208261076591713,FALSE,young
b115,0,Lenski strains,Ara+2,2,(x=60.40 y=38.08),3,1,3.2914836,4.0601945,9.037985,0.85631907,8.993129,1.55889438364231,FALSE,young
b118,0,Lenski strains,Ara+2,2,(x=112.30 y=24.95),3,1,3.154035,3.829553,8.594457,0.8759355,9.10226,1.5384768384459055,FALSE,young
b121,0,Lenski strains,Ara+2,2,(x=13.46 y=68.33),3,1,2.2689862,2.8472745,6.5574403,0.87308556,8.869838,1.1364270743806366,FALSE,young
b122,0,Lenski strains,Ara+2,2,(x=15.75 y=70.42),3,1,2.5864697,3.2884157,7.40241,0.8524474,8.648794,1.2511820819929047,FALSE,young
b123,0,Lenski strains,Ara+2,2,(x=14.73 y=102.57),3,1,3.6716883,4.637823,10.230613,0.8259894,8.386542,1.6567681627058635,FALSE,young
b124,0,Lenski strains,Ara+2,2,(x=14.89 y=98.19),3,1,3.5619376,4.561499,9.993656,0.8198039,8.385077,1.6051889682323042,FALSE,young
b126,0,Lenski strains,Ara+2,2,(x=25.42 y=38.22),3,1,2.0950015,2.786505,6.3645897,0.8294706,8.371486,1.0038306311620766,FALSE,young
b127,0,Lenski strains,Ara+2,2,(x=26.68 y=40.95),3,1,2.3309042,3.1060898,7.0413837,0.8109081,8.342785,1.0694387266914045,FALSE,young
b130,0,Lenski strains,Ara+2,2,(x=11.16 y=89.72),4,1,3.4960964,4.3925667,9.649235,0.8421138,5.380704,1.6310172560135376,FALSE,young
b131,0,Lenski strains,Ara+2,2,(x=15.02 y=126.57),4,1,3.0873907,3.5034542,8.016432,0.9456888,5.65982,1.6405578829199212,FALSE,young
b132,0,Lenski strains,Ara+2,2,(x=21.66 y=17.57),4,1,3.3193111,4.0972643,9.146011,0.8529766,5.4796443,1.56087036944411,FALSE,young
b134,0,Lenski strains,Ara+2,2,(x=41.85 y=115.21),4,1,3.1051624,3.7050912,8.317798,0.90055627,5.525844,1.5733278611303039,FALSE,young
b135,0,Lenski strains,Ara+2,2,(x=45.93 y=129.83),4,1,4.4839954,5.6765003,12.210794,0.823485,5.3454313,2.015536526401066,FALSE,young
b136,0,Lenski strains,Ara+2,2,(x=47.45 y=80.98),4,1,3.3223953,4.0562406,9.042793,0.8668112,5.664865,1.5957739027503923,FALSE,young
b137,0,Lenski strains,Ara+2,2,(x=56.65 y=127.68),4,1,5.133803,5.8211126,12.563769,0.92548406,5.5301237,2.6106130739895637,FALSE,young
b139,0,Lenski strains,Ara+2,2,(x=61.24 y=42.26),4,1,3.9918656,4.779804,10.485435,0.8777069,5.532774,1.928003134918567,FALSE,young
b140,0,Lenski strains,Ara+2,2,(x=63.01 y=107.77),4,1,4.806347,5.6057186,12.196173,0.892272,5.417383,2.3368156086980534,FALSE,young
b141,0,Lenski strains,Ara+2,2,(x=68.36 y=79.04),4,1,3.6075015,4.354994,9.639136,0.872719,5.3775673,1.7367409542218115,FALSE,young
b142,0,Lenski strains,Ara+2,2,(x=76.02 y=84.78),4,1,4.719756,5.459058,11.877903,0.90372765,5.619627,2.334487058458168,FALSE,young
b143,0,Lenski strains,Ara+2,2,(x=77.73 y=127.91),4,1,3.9393063,4.511541,9.976517,0.92567956,5.6623545,2.024160189772963,FALSE,young
b144,0,Lenski strains,Ara+2,2,(x=92.24 y=93.10),4,1,3.3679593,3.9658175,8.880588,0.90556544,5.6101375000000004,1.702828956257955,FALSE,young
b145,0,Lenski strains,Ara+2,2,(x=93.19 y=75.23),4,1,3.1051624,3.6164305,8.204377,0.92237604,5.5615764,1.6109971483927115,FALSE,young
b146,0,Lenski strains,Ara+2,2,(x=93.44 y=21.84),4,1,3.4443407,4.2110543,9.344684,0.863787,5.4104495,1.645139731580145,FALSE,young
b147,0,Lenski strains,Ara+2,2,(x=94.37 y=125.84),4,1,4.8037,5.6692367,12.270803,0.8837898,5.5770335,2.3185751780913435,FALSE,young
b148,0,Lenski strains,Ara+2,2,(x=96.74 y=11.07),4,1,4.028118,4.7991133,10.575208,0.8776211,5.409874,1.9354133734806827,FALSE,young
b149,0,Lenski strains,Ara+2,2,(x=97.32 y=7.72),4,1,3.9301603,4.9490843,10.801401,0.828949,5.2869,1.780652187920121,FALSE,young
b151,0,Lenski strains,Ara+2,2,(x=105.48 y=117.88),4,1,4.017578,4.5149713,10.004049,0.94412845,5.643631,2.1072486569011937,FALSE,young
b152,0,Lenski strains,Ara+2,2,(x=108.79 y=105.07),4,1,4.1646686,4.995766,10.927532,0.87587214,5.6119967,2.006698541734994,FALSE,young
b154,0,Lenski strains,Ara+2,2,(x=124.98 y=81.95),4,1,3.7525125,4.536776,9.976034,0.870752,5.6492076,1.8010879491603953,FALSE,young
b157,0,Lenski strains,Ara+2,2,(x=7.94 y=15.07),4,1,2.288643,2.9059777,6.67554,0.8590867,5.4042506,1.1229615611023769,FALSE,young
b158,0,Lenski strains,Ara+2,2,(x=10.26 y=17.11),4,1,2.275385,3.1025665,6.948857,0.80040634,5.323326,1.040736440358038,FALSE,young
b159,0,Lenski strains,Ara+2,2,(x=18.98 y=108.36),4,1,2.8421767,3.342014,7.6942854,0.9109843,5.5801506,1.4522074883912988,FALSE,young
b160,0,Lenski strains,Ara+2,2,(x=23.32 y=110.56),4,1,5.288929,6.527938,13.980103,0.8387194,5.457684,2.4044072037370587,FALSE,young
b161,0,Lenski strains,Ara+2,2,(x=28.76 y=108.13),4,1,3.0355875,3.487879,7.9459033,0.9385902,5.519439,1.6088370650963615,FALSE,young
b162,0,Lenski strains,Ara+2,2,(x=32.01 y=110.01),4,1,3.196858,3.9333413,8.780123,0.86116296,5.491844,1.527323163071294,FALSE,young
b163,0,Lenski strains,Ara+2,2,(x=34.49 y=96.55),4,1,1.8305031,2.2487328,5.5078206,0.9110164,5.5432444,0.9772121705173045,FALSE,young
b166,0,Lenski strains,Ara+2,2,(x=41.47 y=123.75),4,1,2.1659,2.6500237,6.2706747,0.89108163,5.347991,1.1017507669761695,FALSE,young
b167,0,Lenski strains,Ara+2,2,(x=42.71 y=121.16),4,1,2.4041188,2.998046,6.9225807,0.8633928,5.389229,1.1701829331489721,FALSE,young
b168,0,Lenski strains,Ara+2,2,(x=45.77 y=19.14),4,1,2.1200523,2.6131463,6.247463,0.87298095,5.37313,1.0427300288269634,FALSE,young
b169,0,Lenski strains,Ara+2,2,(x=47.50 y=21.16),4,1,2.0924492,2.6308203,6.2359138,0.8571585,5.2546,1.0120735593546972,FALSE,young
b170,0,Lenski strains,Ara+2,2,(x=46.54 y=111.70),4,1,2.0613484,2.4490545,5.890691,0.9384333,5.6236553,1.1292858656561955,FALSE,young
b171,0,Lenski strains,Ara+2,2,(x=48.61 y=112.99),4,1,1.9157703,2.463994,5.786601,0.8689662,5.344177,0.9741908282659857,FALSE,young
b172,0,Lenski strains,Ara+2,2,(x=51.85 y=115.74),4,1,2.265914,2.806087,6.506967,0.8872515,5.3655744,1.1566267667962933,FALSE,young
b174,0,Lenski strains,Ara+2,2,(x=47.67 y=103.18),4,1,2.682797,3.225977,7.3894043,0.89894444,5.6150684,1.3649778069793908,FALSE,young
b175,0,Lenski strains,Ara+2,2,(x=50.47 y=104.94),4,1,2.6412032,3.2795343,7.409654,0.8722417,5.5063357,1.3064250248457574,FALSE,young
b176,0,Lenski strains,Ara+2,2,(x=49.85 y=120.38),4,1,2.0944343,2.5763156,6.1142297,0.88752896,5.4780273,1.0625827259773695,FALSE,young
b177,0,Lenski strains,Ara+2,2,(x=51.39 y=122.72),4,1,2.3729234,2.9935606,6.905276,0.8537525,5.4460406,1.142485385447935,FALSE,young
b178,0,Lenski strains,Ara+2,2,(x=55.07 y=102.78),4,1,3.5038953,4.201937,9.253239,0.8945715,4.9036727,1.7606712589412956,FALSE,young
b179,0,Lenski strains,Ara+2,2,(x=56.45 y=102.99),4,1,3.8362672,4.709763,10.261126,0.86151874,4.6693854,1.8303204556948043,FALSE,young
b180,0,Lenski strains,Ara+2,2,(x=55.24 y=113.90),4,1,1.8628328,2.2293115,5.51102,0.92378837,5.7637534,0.9961261919158457,FALSE,young
b182,0,Lenski strains,Ara+2,2,(x=57.08 y=108.43),4,1,3.481397,3.7764206,8.54536,0.99669737,5.5456543,1.964289996268552,FALSE,young
b183,0,Lenski strains,Ara+2,2,(x=59.10 y=106.38),4,1,2.014461,2.9693427,6.729117,0.7192216,4.7799945,0.8042376298162338,FALSE,young
b184,0,Lenski strains,Ara+2,2,(x=60.09 y=103.66),4,1,2.0473578,2.6900234,6.225731,0.8315156,5.373001,0.9738576563292999,FALSE,young
b185,0,Lenski strains,Ara+2,2,(x=57.03 y=95.85),4,1,2.9544797,3.3315914,7.674811,0.9589861,5.5412173,1.604260828353582,FALSE,young
b186,0,Lenski strains,Ara+2,2,(x=60.34 y=96.90),4,1,3.0108204,3.5451643,8.023547,0.9166023,5.5183835,1.5595412807601974,FALSE,young
b187,0,Lenski strains,Ara+2,2,(x=60.23 y=82.20),4,1,2.7449985,3.2961237,7.5181885,0.9011021,5.502533,1.4013613258624686,FALSE,young
b188,0,Lenski strains,Ara+2,2,(x=62.70 y=84.41),4,1,2.3948548,3.1409492,7.0871496,0.82822543,5.0602083,1.1281235277052748,FALSE,young
b189,0,Lenski strains,Ara+2,2,(x=65.74 y=85.73),4,1,3.394617,4.070945,9.014008,0.8922382,4.8855433,1.696897005781183,FALSE,young
b191,0,Lenski strains,Ara+2,2,(x=61.07 y=91.41),4,1,3.9790094,4.951938,10.793599,0.841877,5.3094263,1.8376851692156564,FALSE,young
b192,0,Lenski strains,Ara+2,2,(x=63.87 y=91.56),4,1,3.1106453,4.132736,9.032419,0.8007602,5.311142,1.3875263659714845,FALSE,young
b193,0,Lenski strains,Ara+2,2,(x=64.03 y=5.02),4,1,2.8190281,3.3718991,7.6720357,0.9028006,5.519695,1.4389870010446006,FALSE,young
b194,0,Lenski strains,Ara+2,2,(x=67.18 y=5.80),4,1,2.399274,2.9933312,6.857198,0.8740163,5.4732246,1.197270988098318,FALSE,young
b195,0,Lenski strains,Ara+2,2,(x=66.38 y=63.29),4,1,1.8760672,2.4099422,5.750526,0.85146105,5.2102885,0.9148182520909567,FALSE,young
b196,0,Lenski strains,Ara+2,2,(x=66.60 y=60.87),4,1,1.8889234,2.3584661,5.6696577,0.88072616,5.3637714,0.9578776786774345,FALSE,young
b197,0,Lenski strains,Ara+2,2,(x=70.85 y=129.29),4,1,2.3337874,2.8585858,6.6097856,0.9014913,5.4281144,1.2163902601768035,FALSE,young
b198,0,Lenski strains,Ara+2,2,(x=71.74 y=126.70),4,1,2.1035094,2.59479,6.102064,0.8995105,5.3148212,1.099292619863861,FALSE,young
b199,0,Lenski strains,Ara+2,2,(x=75.17 y=36.79),4,1,2.633168,3.0763862,7.120258,0.93102485,5.4530635,1.3962462594292886,FALSE,young
b200,0,Lenski strains,Ara+2,2,(x=77.41 y=39.06),4,1,2.4404187,3.2081873,7.142032,0.83715785,5.010257,1.1772617818893807,FALSE,young
b201,0,Lenski strains,Ara+2,2,(x=78.77 y=40.97),4,1,2.2079663,2.9248292,6.6880393,0.8211362,5.217931,1.0325938383869953,FALSE,young
b202,0,Lenski strains,Ara+2,2,(x=81.73 y=40.59),4,1,2.4296422,2.9397018,6.8460155,0.89133555,5.5053687,1.2228814498265161,FALSE,young
b203,0,Lenski strains,Ara+2,2,(x=78.44 y=2.09),4,1,3.0618258,3.6962101,8.259461,0.8905488,5.4466147,1.534866888766398,FALSE,young
b204,0,Lenski strains,Ara+2,2,(x=82.05 y=1.50),4,1,3.0905573,3.57646,8.102537,0.9331243,5.442322,1.6305382569461155,FALSE,young
b205,0,Lenski strains,Ara+2,2,(x=78.19 y=55.85),4,1,2.3874812,3.0181623,6.917527,0.85762906,4.849499,1.162358749046154,FALSE,young
b206,0,Lenski strains,Ara+2,2,(x=79.85 y=56.90),4,1,3.2339141,3.8573155,8.605701,0.9022531,4.3553386,1.6441466447200639,FALSE,young
b207,0,Lenski strains,Ara+2,2,(x=79.66 y=58.59),4,1,2.2366095,3.0894282,6.9810543,0.77511775,4.6436114,0.9718787651544144,FALSE,young
b208,0,Lenski strains,Ara+2,2,(x=78.82 y=7.84),4,1,2.3594291,2.7456224,6.5108666,0.93975455,5.510966,1.2696040697156306,FALSE,young
b209,0,Lenski strains,Ara+2,2,(x=81.08 y=9.63),4,1,2.4137373,2.9413462,6.768577,0.9012027,5.3641734,1.250805364542939,FALSE,young
b210,0,Lenski strains,Ara+2,2,(x=80.60 y=47.96),4,1,2.6423376,3.179614,7.2602863,0.9059574,5.5720687,1.3664337375451021,FALSE,young
b211,0,Lenski strains,Ara+2,2,(x=84.03 y=48.49),4,1,2.8285642,3.625725,8.089278,0.8338782,5.4752264,1.320075357550606,FALSE,young
b212,0,Lenski strains,Ara+2,2,(x=92.47 y=33.63),4,1,1.872286,2.2197726,5.5096087,0.9265567,5.5337543,0.9978174858375454,FALSE,young
b213,0,Lenski strains,Ara+2,2,(x=94.41 y=35.22),4,1,2.0496266,2.7434638,6.3380127,0.8118368,5.108098,0.9467500217208579,FALSE,young
b214,0,Lenski strains,Ara+2,2,(x=97.13 y=37.88),4,1,3.669892,4.6463585,10.082782,0.84025836,5.255259,1.7176592883638548,FALSE,young
b216,0,Lenski strains,Ara+2,2,(x=94.62 y=51.02),4,1,2.2437937,2.933042,6.852752,0.80913,5.528157,1.0054338712956559,FALSE,young
b217,0,Lenski strains,Ara+2,2,(x=97.84 y=51.77),4,1,2.767686,3.7719886,8.524043,0.7594609,5.303724,1.1391471633347758,FALSE,young
b219,0,Lenski strains,Ara+2,2,(x=98.00 y=78.75),4,1,3.751,4.5341344,10.0508175,0.86536807,5.275533,1.7778484811453088,FALSE,young
b220,0,Lenski strains,Ara+2,2,(x=100.96 y=81.09),4,1,2.443822,3.0715966,7.005496,0.8654354,5.459415,1.2045701917895182,FALSE,young
b221,0,Lenski strains,Ara+2,2,(x=115.25 y=7.59),4,1,2.3289192,3.084243,6.989762,0.8213358,5.158107,1.0894033744392195,FALSE,young
b222,0,Lenski strains,Ara+2,2,(x=112.83 y=4.46),4,1,1.8540415,2.3722918,5.726898,0.84964395,5.437007,0.8966865769961532,FALSE,young
b225,0,Lenski strains,Ara+2,2,(x=2.07 y=83.31),5,1,4.109749,5.0811477,11.084226,0.8457691,7.7224183,1.903110783393603,FALSE,young
b226,0,Lenski strains,Ara+2,2,(x=4.38 y=41.97),5,1,3.698485,4.694255,10.218519,0.83058506,7.772171,1.6956395195704626,FALSE,young
b228,0,Lenski strains,Ara+2,2,(x=10.70 y=42.17),5,1,3.114462,3.7097237,8.350426,0.896216,7.863684,1.5601471891197833,FALSE,young
b229,0,Lenski strains,Ara+2,2,(x=15.63 y=112.39),5,1,3.4987433,4.623682,10.091975,0.7934656,7.7417374,1.5242029072095717,FALSE,young
b230,0,Lenski strains,Ara+2,2,(x=16.92 y=66.93),5,1,4.048726,5.1818213,11.231748,0.81532896,7.903474,1.8036272621488236,FALSE,young
b231,0,Lenski strains,Ara+2,2,(x=22.38 y=47.54),5,1,3.2176075,3.998453,8.873539,0.8550406,7.82235,1.53060839682602,FALSE,young
b232,0,Lenski strains,Ara+2,2,(x=28.41 y=16.31),5,1,2.70487,3.6368659,8.064088,0.79468036,7.5745006,1.202571396662548,FALSE,young
b233,0,Lenski strains,Ara+2,2,(x=40.15 y=105.58),5,1,4.579661,5.470954,11.883878,0.8738625,7.8465233,2.1874991419174625,FALSE,young
b234,0,Lenski strains,Ara+2,2,(x=85.59 y=39.53),5,1,3.8016686,4.533106,10.015782,0.88222784,7.8024726,1.8473790478762633,FALSE,young
b235,0,Lenski strains,Ara+2,2,(x=89.68 y=72.68),5,1,2.961475,3.7851117,8.429137,0.8322718,7.7095575,1.3728012999278565,FALSE,young
b236,0,Lenski strains,Ara+2,2,(x=95.96 y=117.99),5,1,3.3724968,4.114589,9.202329,0.8611493,7.9456644,1.5976512694281215,FALSE,young
b237,0,Lenski strains,Ara+2,2,(x=96.68 y=30.65),5,1,3.4089859,4.284597,9.411258,0.8428842,7.675197,1.5938389200042749,FALSE,young
b238,0,Lenski strains,Ara+2,2,(x=112.66 y=97.78),5,1,4.087153,4.8026304,10.556572,0.8950416,7.79701,2.014485890708341,FALSE,young
b239,0,Lenski strains,Ara+2,2,(x=120.88 y=120.65),5,1,4.4505315,5.35607,11.666205,0.86572284,7.7793818,2.101854348418084,FALSE,young
b240,0,Lenski strains,Ara+2,2,(x=125.53 y=65.93),5,1,4.7174873,5.824327,12.510051,0.84606093,7.6369753,2.182969425038209,FALSE,young
b241,0,Lenski strains,Ara+2,2,(x=125.91 y=35.61),5,1,3.4063392,4.075466,9.076118,0.88879204,7.851389,1.6856841740742285,FALSE,young
b243,0,Lenski strains,Ara+2,2,(x=1.78 y=65.33),5,1,3.0467513,3.6731367,8.248427,0.88845044,7.9671082,1.5181061067970072,FALSE,young
b244,0,Lenski strains,Ara+2,2,(x=5.32 y=66.73),5,1,3.193053,3.8600523,8.607059,0.88317347,7.9822164,1.5764632118754165,FALSE,young
b245,0,Lenski strains,Ara+2,2,(x=13.65 y=49.88),5,1,3.3287761,3.88255,8.725176,0.91678977,6.6894393,1.7086582065384237,FALSE,young
b246,0,Lenski strains,Ara+2,2,(x=14.17 y=49.18),5,1,3.9522333,5.1387157,11.079896,0.8073458,6.7467375,1.7537690193007809,FALSE,young
b247,0,Lenski strains,Ara+2,2,(x=36.82 y=117.42),5,1,2.5005407,3.0731468,7.0352187,0.8887606,7.925843,1.2710174575397883,FALSE,young
b248,0,Lenski strains,Ara+2,2,(x=39.09 y=119.69),5,1,2.3971233,3.1970696,7.1785674,0.8119173,7.5712185,1.1035049961753247,FALSE,young
b249,0,Lenski strains,Ara+2,2,(x=62.43 y=33.71),5,1,2.2373657,2.9496899,6.7365675,0.82228774,7.4860225,1.0442935935174538,FALSE,young
b250,0,Lenski strains,Ara+2,2,(x=63.86 y=30.81),5,1,2.4433491,3.314496,7.4200673,0.7931957,7.4566045,1.0918848091591586,FALSE,young
b251,0,Lenski strains,Ara+2,2,(x=72.40 y=69.93),5,1,2.395233,2.8705947,6.69806,0.9121333,7.1242766,1.2505098683844478,FALSE,young
b252,0,Lenski strains,Ara+2,2,(x=72.15 y=68.77),5,1,1.8246422,2.4556837,5.7480645,0.81995595,6.935388,0.8644743130335707,FALSE,young
b253,0,Lenski strains,Ara+2,2,(x=74.53 y=70.06),5,1,2.1853735,2.8333714,6.5643387,0.83430845,7.1891813,1.0326553813116925,FALSE,young
b254,0,Lenski strains,Ara+2,2,(x=82.22 y=115.46),5,1,2.296353,2.864773,6.5960536,0.87876475,7.8527403,1.158334769209937,FALSE,young
b256,0,Lenski strains,Ara+2,2,(x=102.23 y=71.93),5,1,3.4250562,4.22195,9.230018,0.8676732,7.799593,1.6642711126907968,FALSE,young
b257,0,Lenski strains,Ara+2,2,(x=106.30 y=72.93),5,1,3.3562374,3.9823468,8.879039,0.900249,7.846871,1.6899077402420084,FALSE,young
b260,0,Lenski strains,Ara+2,2,(x=127.84 y=94.85),5,1,2.0789313,2.508841,6.003154,0.91437334,7.9045377,1.0982946567943417,FALSE,young
b261,0,Lenski strains,Ara+2,2,(x=130.15 y=95.81),5,1,2.0501938,2.4373972,5.882979,0.9343271,7.8564167,1.1140965299374794,FALSE,young
b266,0,Lenski strains,Ara+2,2,(x=23.95 y=48.07),6,1,2.9857695,3.589366,8.102811,0.8906747,9.199524,1.4909208880362188,FALSE,young
b267,0,Lenski strains,Ara+2,2,(x=31.72 y=16.86),6,1,4.7368426,5.6165643,12.183999,0.88093805,8.8684635,2.28223359963953,FALSE,young
b269,0,Lenski strains,Ara+2,2,(x=37.48 y=112.44),6,1,4.800108,5.4536753,11.895499,0.9235428,9.158912,2.435577500639954,FALSE,young
b270,0,Lenski strains,Ara+2,2,(x=41.55 y=109.94),6,1,3.5532405,4.1738186,9.249672,0.90959126,9.345965,1.8081095905918314,FALSE,young
b272,0,Lenski strains,Ara+2,2,(x=44.89 y=125.73),6,1,4.1881127,4.8337097,10.599036,0.9164775,9.187439,2.1258019501088596,FALSE,young
b273,0,Lenski strains,Ara+2,2,(x=45.74 y=48.10),6,1,4.201725,4.919965,10.814516,0.8968306,9.185982,2.071960499581568,FALSE,young
b274,0,Lenski strains,Ara+2,2,(x=48.62 y=106.22),6,1,3.5808437,3.945702,8.905047,0.9707397,9.479223,1.9468320471625022,FALSE,young
b275,0,Lenski strains,Ara+2,2,(x=51.13 y=19.16),6,1,3.4000528,4.080746,9.081178,0.88318205,9.228302,1.666627921647539,FALSE,young
b277,0,Lenski strains,Ara+2,2,(x=53.32 y=87.05),6,1,3.6908782,4.143837,9.288784,0.9478491,9.456268,1.9493045220565788,FALSE,young
b278,0,Lenski strains,Ara+2,2,(x=84.06 y=63.90),6,1,4.6420517,5.1996317,11.382018,0.9379477,9.220582,2.395126471300659,FALSE,young
b279,0,Lenski strains,Ara+2,2,(x=86.62 y=19.09),6,1,2.8706777,3.513074,7.923936,0.8754718,9.1463375,1.4098413473073617,FALSE,young
b280,0,Lenski strains,Ara+2,2,(x=127.61 y=20.52),6,1,3.0157359,3.423502,7.86941,0.9459972,9.332915,1.6041645329993832,FALSE,young
b281,0,Lenski strains,Ara+2,2,(x=10.90 y=47.13),6,1,2.1482935,2.7536433,6.3721113,0.85315865,8.96842,1.0494600266046041,FALSE,young
b282,0,Lenski strains,Ara+2,2,(x=12.53 y=49.51),6,1,2.3115726,2.8758166,6.604675,0.88958454,8.917167,1.1916103371726128,FALSE,young
b284,0,Lenski strains,Ara+2,2,(x=36.17 y=117.71),6,1,5.267092,6.44748,13.822468,0.84452343,9.035456,2.407753549435347,FALSE,young
b285,0,Lenski strains,Ara+2,2,(x=42.00 y=115.59),6,1,4.9589205,5.9539046,12.7567625,0.8709445,9.016425,2.364729426976176,FALSE,young
b286,0,Lenski strains,Ara+2,2,(x=49.54 y=115.60),6,1,2.1606061,2.6176875,6.2699666,0.89875185,9.261247,1.1071233645998952,FALSE,young
b287,0,Lenski strains,Ara+2,2,(x=51.72 y=114.29),6,1,1.9749469,2.4664483,5.9017725,0.879882,8.603158,0.9998146715730882,FALSE,young
b288,0,Lenski strains,Ara+2,2,(x=56.81 y=111.92),6,1,2.5634985,3.0346856,7.008242,0.9248928,9.286522,1.3592367978516795,FALSE,young
b290,0,Lenski strains,Ara+2,2,(x=89.55 y=64.95),6,1,2.2976766,2.7157638,6.456749,0.9204483,9.304525,1.2047291457689886,FALSE,young
b291,0,Lenski strains,Ara+2,2,(x=92.37 y=64.42),6,1,2.4277515,2.9239,6.7808757,0.9087156,9.290834,1.2642038394433672,FALSE,young
b292,0,Lenski strains,Ara+2,2,(x=4.21 y=112.88),7,1,4.2932196,4.786822,10.510369,0.95367146,9.915391,2.279520344246675,FALSE,young
b294,0,Lenski strains,Ara+2,2,(x=11.90 y=44.87),7,1,4.473786,5.5629272,11.973515,0.8415932,9.660201,2.063034232297262,FALSE,young
b295,0,Lenski strains,Ara+2,2,(x=20.03 y=58.64),7,1,3.4188645,3.9504235,8.853535,0.92487955,10.357978,1.769345444188385,FALSE,young
b297,0,Lenski strains,Ara+2,2,(x=23.70 y=75.46),7,1,3.1683095,3.698718,8.364705,0.9163917,10.450232,1.6263429715514899,FALSE,young
b298,0,Lenski strains,Ara+2,2,(x=36.68 y=71.79),7,1,3.2118883,3.7029102,8.380917,0.9300019,10.304827,1.6769089164831517,FALSE,young
b299,0,Lenski strains,Ara+2,2,(x=38.88 y=77.03),7,1,4.01824,4.7727,10.403148,0.89451253,10.223538,1.9995654111173642,FALSE,young
b301,0,Lenski strains,Ara+2,2,(x=43.29 y=90.40),7,1,3.3201265,3.881047,8.727328,0.91218126,9.990554,1.6908684317690497,FALSE,young
b302,0,Lenski strains,Ara+2,2,(x=46.31 y=62.97),7,1,3.3006532,3.8164747,8.614821,0.92350006,10.221131,1.7042561348667713,FALSE,young
b303,0,Lenski strains,Ara+2,2,(x=63.45 y=4.78),7,1,3.7051406,4.5212355,9.946769,0.86467105,9.941495,1.7699361049415447,FALSE,young
b304,0,Lenski strains,Ara+2,2,(x=113.92 y=33.25),7,1,3.648528,4.2925067,9.524056,0.9002973,10.080878,1.8217194676498263,FALSE,young
b306,0,Lenski strains,Ara+2,2,(x=18.83 y=41.45),7,1,3.728336,4.603483,10.161877,0.84638727,8.929044,1.726725933085841,FALSE,young
b308,0,Lenski strains,Ara+2,2,(x=41.21 y=52.39),7,1,2.999004,3.5703936,8.042283,0.90609974,9.9212265,1.5348527944202015,FALSE,young
